time,open,high,low,close,MA,SMA-based MA,MA,MA,MA,New Moon,Full Moon,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),MA,SMA-based MA,EMA,EMA,EMA,EMA,True Strength Index,Signal,4% Advance,4% Decline,Net Breadth,Zero Line,Upper Level,Lower Level,Plot,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2007-12-21,22.3,22.75999,22.25,22.71001,13.792171486666676,13.767119530768518,21.225344363636363,20.941429047619085,21.445557777777765,0,0,,22.75999,22.25,22.71001,19.983683049999964,19.846674963942803,20.770019242778506,21.035206712264046,21.21191606544577,21.559673689369614,9.124847519969915,1.9759857262140634,,,,,,,0.574,58.12020393463657,52.14198055737974,,,,
2007-12-24,22.64,22.8,22.42,22.75999,13.796191480000012,13.769945522195624,21.23591145454545,21.058095238095273,21.63333333333332,0,1,,22.8,22.42,22.75999,20.012132949999963,19.86129350879293,20.809424604307644,21.096806115397474,21.352650059496156,21.799736951495692,11.962389936852965,3.402614899162478,17.83,-3.57,,,,,0.9,58.32508972195445,53.05478777366909,,,,
2007-12-26,22.56,23.0007,22.55,23,13.800398146666678,13.77482767339994,21.244820727272725,21.21523809523813,21.814444444444433,0,0,,23.0007,22.55,23,20.043882999999962,19.887134534811768,20.852802334915413,21.16477732556185,21.502409144996506,22.039789561196553,14.739259629048387,5.0221355748604655,27.78,-1.19,,,,,1.013,59.32059534004211,53.56028380891246,,,,
2007-12-27,23.05,23.31,22.91,23.03999,13.804911473333346,13.778574650177744,21.253093090909086,21.365237619047655,21.97333222222221,0,0,,23.31,22.91,23.03999,20.074682949999964,19.908477444618025,20.89611298174877,21.231749206791783,21.642189222724095,22.239829648957244,17.03940873534617,6.73888888350128,22.99,-1.36,,,,,0.973,59.488552159005124,54.00587045628357,,,,
2007-12-28,23.11,23.28999,22.89999,22.97,13.809298140000012,13.781335764403483,21.254002181818176,21.48238095238099,22.169998888888877,0,0,,23.28999,22.89999,22.97,20.105932949999964,19.924456715871607,20.937180051417112,21.293829592263506,21.76289929338554,22.385863719165794,18.68177319703503,8.445015214006101,30.25,-0.59,,,,,0.922,59.0441122949032,54.53315118374024,,,,
2007-12-31,22.69,22.96001,22.5,22.58,13.813024800000012,13.783992906395717,21.25618381818181,21.582380952380987,22.352221111111096,0,0,,22.96001,22.5,22.58,20.135332949999963,19.940231077228145,20.96971113950786,21.339764249682666,21.837181175805036,22.424690975332634,18.752798093316734,9.917555625336192,45.72,-0.85,,,,,1.068,56.59009613004224,54.70366783609212,,,,
2008-01-02,22.55,22.82001,22.38,22.49001,13.816964806666677,13.788204763840362,21.25709145454545,21.69238190476194,22.489999999999988,0,0,,22.82001,22.38,22.49001,20.16188304999996,19.96649616123822,20.9998160674384,21.380844455051143,21.896529250731852,22.437754780266108,18.512846752324847,11.145454357763143,24.51,-2.54,,,,,1.165,56.03036088636465,55.06165503790752,,,,
2008-01-03,22.42999,23.11,22.42999,23.11,13.820891473333344,13.792769182268614,21.27600036363636,21.829048095238132,22.751112222222208,0,0,,23.11,22.42999,23.11,20.189683049999964,19.995242838612285,21.041601887885165,21.44260001022789,22.006844773392594,22.572203824212885,19.739017221418752,12.37310619542823,18.99,-7.26,,,,,0.911,58.944640890558276,55.51863601124597,,,,
2008-01-04,22.77,22.88,21.78999,22.03,13.824591473333344,13.796812092869468,21.28109127272727,21.924286190476227,22.74333333333332,0,0,,22.88,21.78999,22.03,20.20898304999996,20.021190824875568,21.06117412772902,21.463578581291177,22.008949793993267,22.463763059370308,17.11174036855866,13.050053934446863,17.52,-9.27,,,,,1.126,52.6166036737451,55.43770962631431,,,,
2008-01-07,21.96001,22.48,21.78999,22.25,13.82879814000001,13.800271339544663,21.294909272727267,21.973333809523847,22.692221111111095,0,0,,22.48,21.78999,22.25,20.22778299999996,20.04326032662655,21.084715234110625,21.491665060530778,22.030863449084787,22.421010447496247,15.572279288388835,13.410371842152859,20.39,-9.52,,,,,1.044,53.671953347134576,55.597845605834586,,,,
2008-01-08,22.24001,22.32001,21.14,21.14999,13.831731466666676,13.80425346041438,21.289818363636357,21.960476190476225,22.51333222222221,1,0,,22.32001,21.14,21.14999,20.242332899999962,20.068728322128273,21.086007803732198,21.479462379797535,21.950784044622534,22.166806357996997,10.949973410205454,13.058886351874659,3.79,-47.73,,,,,1.37,48.092976380858914,55.461301080678155,,,,
2008-01-09,21.34,21.69,21.14999,21.61,13.834638806666677,13.808405401066342,21.30545472727272,21.98285714285718,22.358887777777763,0,0,,21.69,21.14999,21.61,20.25843289999996,20.09530684528743,21.096383886826608,21.484124437661908,21.919803676929575,22.055445086397597,8.5299342487778,12.411893194289393,5.99,-22.87,,,,,1.18,50.34151345544671,55.36652820277006,,,,
2008-01-10,21.46001,21.8,21.07001,21.67999,13.837965466666677,13.813765558697712,21.314181818181808,21.984761428571467,22.207776666666653,0,0,,21.8,21.07001,21.67999,20.274382799999962,20.1297440690062,21.107940443523113,21.49111963631684,21.89800243357234,21.98035406911808,6.831338135544847,11.614671043040172,1.1,-52.32,,,,,1.001,50.6801185108972,55.487655918560094,,,,
2008-01-11,21.53,21.69,21.06,21.10001,13.840765480000009,13.820086527685849,21.307818363636358,21.98619000000004,21.999999999999986,0,0,,21.69,21.06,21.10001,20.289032849999963,20.170288756758477,21.107783405037505,21.47715143501981,21.825457666883946,21.804285255294463,3.88768343010516,10.510815669763742,4.46,-21.87,,,,,0.932,47.86299663914344,54.93784381176658,,,,
2008-01-14,21.44,22.12,21.105,22.06,13.844472146666677,13.82556145356013,21.32381854545454,22.019047142857183,21.942222222222213,0,0,,22.12,21.105,22.06,20.30853284999996,20.204534826275992,21.126639179195177,21.497967455197674,21.84677969716722,21.85542820423557,3.9886511518267547,9.579077881487029,19.73,-8.6,,,,,0.968,52.42283101642293,54.530888603322744,,,,
2008-01-15,21.75999,22.05,21.3,21.31,13.84759881333334,13.828022035761405,21.329454909090902,22.00476142857147,21.81110999999999,0,0,,22.05,21.3,21.31,20.324432849999962,20.218854750132973,21.13027008653785,21.49125433179776,21.797981542879292,21.746342563388456,2.1165988247107372,8.513009444804702,7.17,-13.42,,,,,1.241,48.93956660345627,53.86049409485859,,,,
2008-01-16,21.03,22.33,20.85001,21.9175,13.850703820000007,13.832108635602742,21.3397729090909,22.038928095238134,21.67860999999999,0,0,,22.33,20.85001,21.9175,20.343320349999964,20.242241196959696,21.145858797695514,21.50647739137641,21.808846857162994,21.780574050710765,2.1555791170337595,7.604805112265996,2.78,-26.14,,,,,1.195,51.65022160245849,53.312610256459756,,,,
2008-01-17,21.89999,21.95,21.3,21.41,13.854050486666672,13.835530098994107,21.333227454545447,22.061309047619083,21.609721111111103,0,0,,21.95,21.3,21.41,20.35857034999996,20.261687819702757,21.15108931655303,21.503031770255824,21.77258805196636,21.706459240568613,0.94326206614325,6.6531561056770325,20.39,-2.86,,,,,1.552,49.36952643771191,52.58982270493881,,,,
2008-01-18,21.35001,21.83,21.17,21.58,13.857690486666673,13.838216802853985,21.332318363636357,22.077023333333372,21.535276666666658,0,0,,21.83,21.17,21.58,20.373670349999962,20.27606148942866,21.159582597413365,21.50578063560383,21.755080047242146,21.68116739245489,0.40992574779256663,5.76126605455068,1.18,-59.33,,,,,1.348,50.13778648467504,51.9536565756368,,,,
2008-01-22,20.28,20.78999,19.67999,20.22,13.860630486666674,13.841139316369976,21.296863818181812,22.051309523809564,21.431944444444433,0,1,,20.78999,19.67999,20.22,20.381420349999964,20.290449777518848,21.140977001424982,21.459859898617978,21.61552731567468,21.38893391396391,-3.155012154909457,4.4875120246278035,1.75,-83.68,,,,,1.23,44.50959740727503,51.09076380972486,,,,
2008-01-23,19.58,20.67999,19.52,20.61,13.863677160000007,13.844432875982847,21.275954909090903,21.980356666666708,21.320833333333322,0,0,,20.67999,19.52,20.61,20.39162029999996,20.30646022449313,21.13046260535716,21.42950775938162,21.524115741522436,21.23314713117113,-4.935046277244363,3.1414322672174944,56.22,-21.38,,,,,1.139,46.30992684891518,50.396447092764184,,,,
2008-01-24,20.52,20.97,20.14999,20.61,13.866803826666672,13.847240372283514,21.25013672727272,21.88035619047623,21.201945555555543,0,0,,20.97,20.14999,20.61,20.40042024999996,20.31932521468504,21.120156415152067,21.400239625117994,21.44101431047494,21.108517704936904,-6.311198064010688,1.7910565056134684,3.41,-56.95,,,,,0.882,46.30992684891518,49.49396751836111,,,,
2008-01-25,21,21.08,20.22,20.28,13.869537166666674,13.85003997160025,21.217591090909085,21.76226142857147,21.11083333333332,0,0,,21.08,20.22,20.28,20.40887024999996,20.331809390634064,21.103519654455987,21.360231067078065,21.335467554977217,20.942814163949524,-8.094869498536585,0.3787813621634608,52.67,-12.28,,,,,1.063,44.97035117055921,48.94780662527641,,,,
2008-01-28,20.13,20.39999,20.00999,20.25999,13.872143820000007,13.852214168175369,21.170863636363634,21.6317847619048,20.910832222222208,0,0,,20.39999,20.00999,20.25999,20.416670199999963,20.341464718186117,21.086816096942005,21.32093674325385,21.237696868161105,20.80624933115962,-9.564127169097306,-1.041634142302363,9.39,-23.21,,,,,0.92,44.88833705774906,48.32040546174886,,,,
2008-01-29,20.23,20.28,19.69,20.07001,13.874737166666671,13.854704153142173,21.13395454545454,21.490357142857185,20.77305555555554,0,0,,20.28,19.69,20.07001,20.423870249999965,20.352124211815614,21.066681322745133,21.27626078813764,21.131543516510096,20.659001464927695,-11.156301335329003,-2.486586598449026,17.01,-10.83,,,,,0.906,44.0930534178973,48.03469667868017,,,,
2008-01-30,20.02,20.60001,19.81,20.27,13.87750383333334,13.857563808836888,21.132499818181813,21.361785714285755,20.58999999999999,0,0,,20.60001,19.81,20.27,20.430720299999965,20.363726402086765,21.050905454968003,21.240322902847012,21.053221378645542,20.581201171942155,-11.934292233994928,-3.8362588320984403,5.68,-32.4,,,,,0.821,45.158488785931375,47.66448063085765,,,,
2008-01-31,19.95,20.73,19.88,20.55,13.880323826666672,13.860514039350644,21.154136181818178,21.265119047619088,20.494444444444433,0,0,,20.73,19.88,20.55,20.439020299999964,20.374993237564663,21.040986535067645,21.21566851345962,21.007473980586855,20.574960937553723,-11.818189995070219,-4.97653471252298,8.03,-20.15,,,,,0.949,46.641496781211906,47.37600765016584,,,,
2008-02-01,20.78,20.78,20.22,20.67999,13.883783820000005,13.86329031628182,21.176681454545445,21.17892761904766,20.39444333333332,0,0,,20.78,20.22,20.67999,20.448770249999964,20.385382286772593,21.03383808882868,21.19653713797892,20.977702709624413,20.59596675004298,-11.36331531217176,-5.888931941044234,13.4,-12.81,,,,,0.824,47.33026937037488,47.337955702396656,,,,
2008-02-04,20.67999,20.67999,20.14999,20.2,13.887390486666671,13.865662224361895,21.170863272727267,21.04035619047623,20.3922211111111,0,0,,20.67999,20.14999,20.2,20.45597029999996,20.393941224829625,21.01732644350534,21.160946525908244,20.907002463294923,20.516773400034385,-12.058001905721515,-6.770227650283846,41.08,-2.87,,,,,0.963,45.09145798170654,46.81428619991692,,,,
2008-02-05,19.78,19.88,19.21001,19.2599,13.889890420000006,13.868709567953978,21.15413436363636,20.90844666666671,20.242209999999986,0,0,,19.88,19.21001,19.2599,20.457269799999963,20.40321556669701,20.98252591987157,21.093052007125806,20.757265875722656,20.26539872002751,-14.702527560652836,-7.9034133517651295,21.79,-2.96,,,,,1.148,41.12289862276636,46.255952772724775,,,,
2008-02-06,19.53999,20.09,19.39999,19.67999,13.892837080000005,13.872723418465426,21.140679636363632,20.78606523809528,20.138875555555543,0,0,,20.09,19.39999,19.67999,20.46096974999996,20.414817300314517,20.956733129379064,21.042585506871312,20.659331705202415,20.148316976022006,-15.586466441506975,-9.000992364585393,10.66,-8.88,,,,,1.069,43.440000132517326,45.66950838201469,,,,
2008-02-07,19.25999,19.60001,19.03,19.2,13.89530374666667,13.8762746874527,21.11158872727272,20.69320857142861,20.018875555555546,1,0,,19.60001,19.03,19.2,20.462869699999963,20.423707247247375,20.921946334737893,20.976778881625908,20.52666518654765,19.958653580817604,-17.311174375868184,-10.188161223340078,3.03,-19.21,,,,,1.151,41.49631127474932,45.10713587037451,,,,
2008-02-08,19.16,19.39,18.94,19.19,13.897203746666671,13.879014225659233,21.087225090909087,20.577970476190515,19.899987777777767,0,0,,19.39,18.94,19.19,20.464319749999966,20.43014647586028,20.88765036771338,20.912965350139267,20.405150169588772,19.804922864654085,-18.712814472009203,-11.40596883029281,2.45,-34.07,,,,,1.151,41.45605612113887,44.48701227297907,,,,
2008-02-11,19.21001,19.57001,19.17,19.44,13.89914374666667,13.882444576613626,21.064497818181813,20.47130428571432,19.829986666666656,0,0,,19.57001,19.17,19.44,20.466769749999965,20.43804385765269,20.858984023798264,20.86035944477715,20.317409245080704,19.731938291723267,-19.081012321302534,-12.50240361472277,0.76,-67.26,,,,,0.976,42.898595124667246,44.37194068136423,,,,
2008-02-12,19.55,19.89,19.2998,19.41,13.901170413333338,13.885355835690964,21.049952181818174,20.390827619047656,19.7344311111111,0,0,,19.89,19.2998,19.41,20.468319699999967,20.444266393891734,20.830291270851763,20.808560893177965,20.234917495527913,19.667550633378614,-19.446865558292977,-13.49446960666137,2.03,-44.03,,,,,1.14,42.76687167821143,44.11886531202824,,,,
2008-02-13,19.7,19.92999,19.46069,19.66,13.903197080000004,13.887757369325556,21.038133999999996,20.27654190476194,19.635542222222213,0,0,,19.92999,19.46069,19.66,20.472619699999967,20.44915253656844,20.80711718628044,20.767540861278754,20.18265226866174,19.666040506702892,-18.94186323473211,-14.272668696385763,6.5,-25.76,,,,,0.981,44.252775788354995,43.97192595055966,,,,
2008-02-14,19.64999,19.72,19,19.09,13.905263746666671,13.890179680742623,21.027043090909082,20.170827619047657,19.458876666666654,0,0,,19.72,19,19.09,20.475119699999965,20.453709315227997,20.773114865760036,20.707628687661654,20.083320244237946,19.550832405362314,-19.793356305144698,-15.061338354779897,53.16,-2.36,,,,,1.007,41.682606210831594,43.73708702486483,,,,
2008-02-15,19.02,19.22,18.942,19.09,13.908877080000005,13.891902251667483,21.01249763636363,20.0361847619048,19.335543333333323,0,0,,19.22,18.942,19.09,20.476269699999968,20.45655961306737,20.739785858517262,20.64985623453088,19.993018403852677,19.45866592428985,-20.490684377751332,-15.836959215204388,27.84,-1.78,,,,,1.161,41.682606210831594,43.50810625008501,,,,
2008-02-19,19.31,19.39999,18.99001,19.02,13.91232374666667,13.894175229510182,20.985406909090905,19.922375238095277,19.30888777777777,0,0,,19.39999,18.99001,19.02,20.476269699999968,20.4597483055056,20.705730693002067,20.591647083297634,19.904562185320614,19.37093273943188,-21.22951724683968,-16.607324648295144,12.02,-4.79,,,,,1.011,41.36248927794862,43.31306595437439,,,,
2008-02-20,19.02,19.5,18.98,19.42999,13.915850406666669,13.89680519615456,20.966315818181812,19.81999380952385,19.281109999999988,0,0,,19.5,18.98,19.42999,20.478269649999966,20.463092989169105,20.680468501061434,20.550159330322717,19.861419259382377,19.382744191545502,-20.384490090728093,-17.14691971149985,3.53,-15.97,,,,,0.864,43.98698992669814,43.22938746442916,,,,
2008-02-21,19.49001,19.60001,18.81,18.89,13.919110406666672,13.900474112053987,20.942861454545444,19.756660476190515,19.24666555555554,0,1,,19.60001,18.81,18.89,20.477469649999968,20.46668858304255,20.645013679258238,20.490867925668336,19.773108417620342,19.284195353236402,-20.969824761561007,-17.69304900436573,10.69,-3.79,,,,,0.964,41.442182087943024,42.85800784348138,,,,
2008-02-22,18.92999,19.02,18.17999,18.89999,13.922243733333339,13.90391386219867,20.91849745454545,19.675231428571472,19.21444222222221,0,0,,19.02,18.17999,18.89999,20.47721959999997,20.46904818114224,20.61045875491649,20.434050856894466,19.693734016018492,19.207354282589122,-21.41144820118527,-18.224248889625663,3.45,-8.16,,,,,1.157,41.50739599856368,42.44208831692344,,,,
2008-02-25,18.85001,19.12,18.61,18.97,13.92522373333334,13.90654700465438,20.89922472727272,19.59713619047623,19.162219999999984,0,0,,19.12,18.61,18.97,20.477919599999968,20.470409676795935,20.577974423135966,20.381763326291093,19.627940014562267,19.159883426071296,-21.513113977387903,-18.694086759305982,4.44,-7.37,,,,,0.944,41.97909312228189,42.21977654125025,,,,
2008-02-26,18.89999,19.35001,18.87,19.21001,13.928403740000006,13.909758251492883,20.862679454545447,19.546184285714325,19.139998888888876,0,0,,19.35001,18.87,19.21001,20.48151959999997,20.4724610661929,20.55088601871743,20.33991499320927,19.58994637687479,19.169908740857036,-20.669345477863686,-18.976266576242796,12.48,-2.26,,,,,1.059,43.603200564646585,42.396940965670254,,,,
2008-02-27,19.12,19.45,18.81,19.19,13.931937073333343,13.912559811332349,20.822133999999995,19.495232380952423,19.087776666666652,0,0,,19.45,18.81,19.19,20.48256959999997,20.47405311798763,20.523937780723028,20.298846600594654,19.553587615340717,19.17392699268563,-20.0165330086599,-19.124876066588097,8.8,-2.77,,,,,1.103,43.49746023444502,42.40104525866509,,,,
2008-02-28,19.10001,19.60001,18.92,19.41,13.935917073333343,13.91598287298442,20.790679454545447,19.463803333333374,19.123332222222206,0,0,,19.60001,18.92,19.41,20.484919599999966,20.475963902714508,20.501879606847325,20.267102079144845,19.540534195764288,19.221141594148502,-18.577741284082368,-19.046713954801564,7.22,-3.19,,,,,1.242,45.024313540528894,42.65304542050649,,,,
2008-02-29,19.17999,19.19501,18.73,18.8,13.940050406666677,13.918970517098428,20.739043090909085,19.393803333333373,19.091109999999986,0,0,,19.19501,18.73,18.8,20.484719599999966,20.477360486592662,20.46817902057312,20.214705576318245,19.47321290524026,19.1369132753188,-19.089591617954788,-19.052839335252024,7.55,-7.89,,,,,1.265,41.764640693751524,42.675087175693115,,,,
2008-03-03,18.75999,19.17999,18.66,18.95,13.944283740000008,13.922246460390973,20.700497454545452,19.317612857142894,19.08333222222221,0,0,,19.17999,18.66,18.95,20.48451954999997,20.478659429711186,20.438116069670684,20.169537520021166,19.425648095672962,19.09953062025504,-18.88568175221682,-19.028959680532708,1.17,-52.25,,,,,1.246,42.82492863234774,42.669825283384576,,,,
2008-03-04,18.82001,18.98,18.2,18.44,13.948037073333342,13.926425173682425,20.64722472727272,19.210946666666707,18.973333333333322,0,0,,18.98,18.2,18.44,20.481469549999964,20.479583888200825,20.39854941482572,20.107768322877554,19.336043723339056,18.967624496204035,-20.16846773334963,-19.19174654522084,1.93,-41.28,,,,,1.187,40.23073318321649,42.48867253374208,,,,
2008-03-05,18.71001,18.98,18.62,18.7999,13.95221034000001,13.929934346098646,20.596131999999994,19.144275238095275,18.96332222222221,0,0,,18.98,18.62,18.7999,20.47921904999997,20.47991126588034,20.366892990769763,20.06105873991764,19.287303384853686,18.93407959696323,-19.674585203858534,-19.260723496454798,4.03,-21.51,,,,,1.15,42.77875861365278,42.38338559269192,,,,
2008-03-06,19.09,19.60001,19.07001,19.23,13.956263673333343,13.933919248066726,20.56031381818181,19.14285142857147,18.99998999999999,0,0,,19.60001,19.07001,19.23,20.478768999999964,20.480051728729205,20.344380258279273,20.03137807063487,19.282093986230624,18.993263677570585,-17.47733287007855,-19.005953406972477,,,,,,,1.272,45.66240879635956,42.66765720594392,,,,
2008-03-07,19.13,19.55,18.8699,19,13.960363673333344,13.936558294483097,20.525041090909088,19.110470952380993,19.003323333333324,0,0,,19.55,18.8699,19,20.476918999999967,20.479979442999145,20.317758867026217,19.994543139540767,19.256449078391476,18.994610942056468,-16.40487700617291,-18.63437106400111,1.42,-63.96,,,,,1.256,44.415577281641866,42.862869425287506,,,,
2008-03-10,19.17,19.5,19.08,19.28,13.964870340000012,13.93920009756651,20.4892229090909,19.114280476190515,19.01109999999999,1,0,,19.5,19.08,19.28,20.477518999999965,20.480031975934235,20.297209186491045,19.969023741700024,19.25859007126498,19.051688753645173,-14.403898676807051,-18.03001786583053,7.7,-33.14,,,,,1.48,46.27585352483643,43.21382401435092,,,,
2008-03-11,19.64999,19.95,19.10001,19.5118,13.969404873333344,13.94242157750104,20.46652854545454,19.12960428571433,19.046855555555545,0,0,,19.95,19.10001,19.5118,20.481327999999966,20.480209041475245,20.281656529332807,19.952694322353594,19.281609155695435,19.143711002916138,-11.869512527299232,-17.14994567461177,49.79,-2.17,,,,,1.111,47.782881823012694,43.48495914980196,,,,
2008-03-12,19.58,20.17,19.42999,19.67999,13.974104866666679,13.946394967184851,20.422528181818176,19.14103238095242,19.076854444444436,0,0,,20.17,19.42999,19.67999,20.483527899999967,20.48064853576333,20.269742340633147,19.942954882269536,19.31782559608676,19.25096680233291,-9.163829974748145,-16.009072003202682,10.65,-9.98,,,,,1.112,48.86698053349696,44.015301895912955,,,,
2008-03-13,19.57001,19.99001,19.36,19.84,13.978798200000009,13.950588189034493,20.370346181818178,19.161508571428612,19.19240999999999,0,0,,19.99001,19.36,19.84,20.486177899999966,20.481302472656168,20.26123259131368,19.93927792218848,19.36529599644251,19.368773441866328,-6.344573612635974,-14.628429375978866,1.08,-68.39,,,,,1.225,49.89781356949711,44.614617436693926,,,,
2008-03-14,20.00999,20.05,19.27,19.52,13.983251533333343,13.954784407154078,20.311437272727268,19.154841904761945,19.25574333333332,0,0,,20.05,19.27,19.52,20.486677899999968,20.481927481598294,20.24655471821836,19.924303710681748,19.379359996765917,19.399018753493063,-5.159206479819358,-13.27568324795608,12.07,-12.07,,,,,0.949,47.88671412044291,45.03659036513399,,,,
2008-03-17,18.92999,19.49001,18.92999,19.28,13.987751533333345,13.958696627020192,20.243800909090904,19.163889523809566,19.349076666666654,0,0,,19.49001,18.92999,19.28,20.486177899999966,20.482216283696868,20.227415020827898,19.901292863871685,19.370327269787197,19.37521500279445,-5.042707162034691,-12.099543807110166,1.25,-73.49,,,,,1.487,46.42489711006414,45.2381401183781,,,,
2008-03-18,19.64,20.0515,19.39,20.02,13.99277820000001,13.962148639502189,20.188891999999992,19.20817523809528,19.48464333333332,0,0,,20.0515,19.39,20.02,20.487977899999965,20.48252555412544,20.223307792692694,19.905532404447698,19.42938842707927,19.50417200223556,-2.1078414332778794,-10.672157753705553,5.77,-29.68,,,,,1.003,51.20866319709604,45.78894032999603,,,,
2008-03-19,20.25999,20.49001,19.55,19.55991,13.997671473333344,13.966068569113776,20.126890363636353,19.23388523809528,19.521299999999986,0,0,,20.49001,19.55,19.55991,20.48742744999997,20.48268919879248,20.210171202738383,19.893188747145995,19.441254024617518,19.51531960178845,-1.4606177727613887,-9.35622347071353,6.01,-26.61,,,,,1.23,48.40920057049786,46.03071797499381,,,,
2008-03-20,19.86,20.17,19.56,20.08,14.002971473333346,13.970238276379108,20.08143581818181,19.26483809523814,19.641299999999987,0,0,,20.17,19.56,20.08,20.490427449999967,20.48307809950177,20.207593555159406,19.899860577605068,19.49932184056138,19.62825568143076,0.9092038459139938,-7.889733854052455,,,,,,,1.103,51.52934434170139,46.72819680699024,,,,
2008-03-24,20.42,20.91,20.37,20.77,14.008591473333347,13.973843153394835,20.050162909090897,19.354361904761948,19.806855555555543,0,1,,20.91,20.37,20.77,20.497527399999967,20.48373367691219,20.218730316443377,19.930936985547746,19.61483803687398,19.856604545144606,5.06544367272799,-6.038994207369535,3.91,-48.84,,,,,0.818,55.268036162291054,47.61699020198619,,,,
2008-03-25,21.03,21.16,20.72,21.08,14.014658140000012,13.979483734116926,20.01325381818181,19.458171904761947,19.981099999999984,0,0,,21.16,20.72,21.08,20.509276899999964,20.48571180733588,20.23578516166232,19.971974950349612,19.748034578976345,20.101283636115685,9.198330850540106,-3.8622334848110147,59.23,-3.66,,,,,0.964,56.82650925307038,48.80240277840432,,,,
2008-03-26,21.28999,21.3,20.63,20.94,14.020918140000012,13.987168919829688,19.99343563636363,19.551981428571473,20.121101111111095,0,0,,21.3,20.63,20.94,20.518676899999964,20.490500012763846,20.249730009946234,20.006547273551412,19.856395071796676,20.26902690889255,11.858599783309886,-1.6164001607937433,26.56,-4.41,,,,,1.03,55.910147219227035,49.74035910737391,,,,
2008-03-27,19.45,19.7,19.25,19.42999,14.026578133333345,13.996608595903274,19.94216272727272,19.562456666666712,20.075544444444432,0,0,,19.7,19.25,19.42999,20.519776799999963,20.49642745724662,20.233497534501755,19.985955942353147,19.817630974360615,20.10121952711404,8.44198699405149,-0.17948771010156728,17.47,-8.65,,,,,1.09,47.33437377852403,49.859785177528515,,,,
2008-03-28,19.55,19.86,19.32001,19.37,14.031818133333344,14.000893766718203,19.909799272727266,19.57102809523814,20.058877777777766,0,0,,19.86,19.32001,19.37,20.522426799999966,20.499114195674537,20.216398573422513,19.963957515840534,19.77693724941874,19.954975621691233,5.724967805065117,0.6640059349222448,60.07,-1,,,,,1.147,47.035808648937376,50.046944560906766,,,,
2008-03-31,19.48,19.63,19.39,19.56,14.037325466666678,14.004434257048331,19.872526545454537,19.578170952380997,20.089988888888875,0,0,,19.63,19.39,19.56,20.523726799999967,20.501363282492374,20.20340058186959,19.94953046170337,19.757215681289765,19.875980497352987,4.212965155065715,1.1710001092284548,17.63,-19.38,,,,,1.027,48.11550966173482,50.17834857068522,,,,
2008-04-01,19.91,20.42,19.72,20.41,14.042892133333345,14.009313391083865,19.849435818181806,19.65483761904766,20.133322222222212,0,0,,20.42,19.72,20.41,20.527576799999967,20.504423887350562,20.20749165945633,19.965975802356823,19.816559710263423,19.98278439788239,5.499891284266411,1.789413134233877,16.44,-7.43,,,,,0.896,52.61682475644743,50.52363020878771,,,,
2008-04-02,20.41,20.75999,20.25999,20.49001,14.048698806666676,14.013659055798838,19.838344909090896,19.72817142857147,20.236666666666657,0,0,,20.75999,20.25999,20.49001,20.530726849999965,20.507141284175294,20.213086082041354,19.984691309415506,19.87778246387584,20.084229518305914,6.702374905776706,2.4912648158828525,15.26,-4.09,,,,,1.056,53.01649460639757,50.82002407113775,,,,
2008-04-03,20.39999,20.7,20.27,20.67999,14.054718800000012,14.018150659825821,19.81325381818181,19.83483761904766,20.30333222222221,0,0,,20.7,20.27,20.67999,20.535176849999967,20.510024621321282,20.222331704179147,20.00952340550781,19.95071042170531,20.20338161464473,8.159382582626023,3.300995925417591,7.71,-9.47,,,,,1.054,53.97666366225666,51.11137050633487,,,,
2008-04-04,20.61,20.69,20.31,20.35001,14.06033214000001,14.02368594638622,19.79579945454545,19.908652380952425,20.256666666666653,0,0,,20.69,20.31,20.35001,20.53752689999996,20.513671260982164,20.224859987264708,20.021683641025387,19.987010383368464,20.232707291715784,8.257666579457517,4.009091733137581,4.34,-17.63,,,,,1.204,52.052028353047206,51.40889295152089,,,,
2008-04-07,20.45,20.56,20.2,20.23,14.066198806666677,14.027415768349204,19.76511763636363,19.956271428571476,20.162222222222212,1,0,,20.56,20.2,20.23,20.541026899999967,20.51633928154329,20.22496176969511,20.029123510988764,20.009100348516785,20.232165833372626,7.952266494361377,4.572402413312409,12.07,-5.33,,,,,0.968,51.35826502327051,51.76127637389278,,,,
2008-04-08,20.03,20.14999,19.84,19.92,14.072065473333343,14.031779520686051,19.738026727272725,20.000080952381,20.048888888888875,0,0,,20.14999,19.84,19.92,20.542226949999964,20.519347165502612,20.218922922770453,20.025226242739166,20.00100031683344,20.169732666698103,6.713459305349073,4.878267683603361,10.44,-4.43,,,,,1.135,49.58017097576013,51.64495550094021,,,,
2008-04-09,19.92,20.25999,19.87,20.22,14.078545473333344,14.036282898432004,19.71329945454545,20.044842857142903,20.136667777777767,0,0,,20.25999,19.87,20.22,20.546376949999964,20.522754536615725,20.218944251032426,20.032182448355623,20.020909378939493,20.179786133358483,6.557170812098014,5.118110987674026,19.45,-2,,,,,1.171,51.28050970845813,51.85004901079452,,,,
