time,open,high,low,close,MA 9,MA 21,EMA 55,EMA 125,EMA 200,EMA 350
8/26/2009,1025.75,1032,1020.25,1026.75,1033.833571428582,875.3900000000141,931.4775171947714,961.8206295750529,998.3392936615343,1014.0570383256631
8/27/2009,1026.25,1032.75,1014.75,1029.25,1032.958571428582,875.9287500000141,933.0294613662829,964.2288213759439,1001.1493578741221,1017.0956306605306
8/28/2009,1029.25,1038.75,1022,1027.5,1032.090714285725,876.6012500000141,934.5289937255483,966.4885063268031,1003.5448707946564,1019.1765045284244
8/31/2009,1026.5,1031,1013.25,1019.75,1031.1871428571535,877.4325000000141,935.8817081108571,968.3907025294172,1005.0180643587786,1019.2912036227395
9/1/2009,1021,1027.75,995.25,996.5,1030.1171428571536,877.8762500000141,936.8439032202085,969.3946060105095,1004.2436948716169,1014.7329628981917
9/2/2009,996.25,1001,991,994.25,1029.0371428571534,878.5400000000143,937.7551111,970.2822986529914,1003.3351771560153,1010.6363703185533
9/3/2009,994,1004.25,991.25,1001.75,1027.933571428582,879.2937500000141,938.7709029928147,971.4061451296702,1003.1910701418321,1008.8590962548426
9/4/2009,1001.5,1016.25,1000,1014,1026.864285714296,880.0312500000141,939.9650156437225,972.9273542,1004.1737001289383,1009.887277003874
9/8/2009,1013.5,1027,1012.25,1025,1025.8478571428677,881.0937500000141,941.3147773001714,974.7870915810327,1006.0670001172167,1012.9098216030992
9/9/2009,1024.5,1036.25,1018.75,1032.5,1024.859285714296,882.5150000000141,942.7621617874703,976.8482668817101,1008.4700001065606,1016.8278572824794
9/10/2009,1032.5,1044,1027.5,1041.75,1023.8757142857247,883.7637500000142,944.3333973146533,979.1661859,1011.4954546423279,1021.8122858259835
9/11/2009,1041.25,1048.25,1038,1041.5,1022.8600000000105,884.7312500000139,945.8757243414049,981.3923935673045,1014.2231405839344,1025.7498286607868
9/14/2009,1040.5,1049.75,1032.75,1048,1021.8614285714391,885.705,947.4967446,983.7712366541864,1017.2937641672131,1030.1998629286295
9/15/2009,1043.25,1052,1038.25,1046,1020.8750000000103,886.50375,949.0602883266214,985.9936924879654,1019.9034219701938,1033.3598903429036
9/16/2009,1045.75,1064,1044.5,1063.5,1019.9535714285818,887.345,950.8767916865163,988.7617748991095,1023.8667472456307,1039.3879122743228
9/17/2009,1063.25,1071.5,1056.25,1062.75,1018.9571428571531,888.58,952.6525568978415,991.4042115098556,1027.401588405119,1044.0603298194583
9/18/2009,1063,1067.75,1056,1061,1017.9435714285818,889.64,954.3723575820027,993.8897753845037,1030.455989459199,1047.4482638555667
9/21/2009,1059.25,1062.75,1051.5,1060.5,1016.9500000000103,890.6,956.0569233346692,996.2687119779142,1033.1872631447263,1050.0586110844533
9/22/2009,1060,1069.25,1059.5,1067.25,1015.9400000000102,891.69875,957.8218928055475,998.803758,1036.2838755861148,1053.4968888675626
9/23/2009,1067.25,1075.75,1055.25,1059,1014.979285714296,892.63125,959.4278945070467,1000.9536237651779,1038.348977805559,1054.597511
9/24/2009,1058.5,1064,1041,1044.25,1013.9857142857246,893.32875,960.7742771,1002.4999229164215,1038.8854343686899,1052.5280088752402
9/25/2009,1044,1049.5,1036.25,1041,1012.9914285714389,894.0862500000138,962.0477013063964,1003.8749256694065,1039.077668,1050.2224071001922
9/28/2009,1042.25,1061,1035.75,1059,1012.0035714285817,894.9025000000138,963.5866266824854,1005.8436783240705,1040.8887887344545,1051.9779256801537
9/29/2009,1059.25,1065.75,1053.25,1054.75,1011.0035714285817,895.8012500000139,965.0336644,1007.5903326696395,1042.1488988495041,1052.532340544123
9/30/2009,1054.75,1063.25,1041.5,1053,1009.9900000000104,896.6362500000138,966.4299553961889,1009.2121065028666,1043.1353625904583,1052.6258724352983
10/1/2009,1053.5,1056,1024.5,1027.5,1008.8557142857244,897.4075000000138,967.3993212,1009.8652455563357,1041.7139659913257,1047.6006979482386
10/2/2009,1027,1027.75,1012,1021.75,1007.7014285714387,897.9525000000139,968.2620303711137,1010.2897010721808,1039.8990599921142,1042.4305583585908
10/5/2009,1021.75,1038.5,1019.5,1036.5,1006.5778571428673,898.6200000000139,969.3451727461754,1011.2257831767458,1039.5900545382856,1041.2444466868726
10/6/2009,1036.75,1056.75,1035.5,1048.5,1005.5235714285816,899.4000000000137,970.6015985756012,1012.5570052061478,1040.4000495802595,1042.6955573494981
10/7/2009,1048.25,1054.75,1045.25,1053.5,1004.5535714285816,900.2612500000138,971.9174462172583,1014.0192550202139,1041.5909541638723,1044.8564458795986
10/8/2009,1053.5,1067.25,1053.25,1063.75,1003.612142857153,901.2237500000139,973.3751058011113,1015.7953530552063,1043.6054128762476,1048.6351567036788
10/9/2009,1063.25,1068.5,1058.5,1068,1002.7392857142959,902.2712500000139,974.8770882487128,1017.659804731806,1045.8231026147705,1052.508125362943
10/12/2009,1067.75,1076.75,1067,1071.5,1001.8728571428671,903.3037500000138,976.4107852606379,1019.5826688485273,1048.1573660134277,1056.3065002903545
10/13/2009,1071,1074.25,1063,1068.75,1000.97,904.3025000000139,977.8764870818976,1021.3386449610799,1050.0294236485706,1058.7952002322836
10/14/2009,1072.75,1089.75,1072.75,1087.75,1000.102142857153,905.3887500000138,979.6205110964706,1023.7104790696128,1053.458566953246,1064.5861601858269
10/15/2009,1087.5,1093.25,1080.5,1089.75,999.2221429,906.3962500000139,981.3685982219234,1026.0690333885552,1056.7577881393145,1069.6189281486616
10/16/2009,1090.25,1095.5,1077.5,1082,998.3121428571528,907.3062500000138,982.9659220596707,1028.0665679103925,1059.052534672104,1072.0951425189292
10/19/2009,1080.25,1096.75,1076.25,1091,997.4707142857243,908.1337500000138,984.6807486936442,1030.3141904850213,1061.9568497019127,1075.8761140151432
10/20/2009,1089.75,1099,1082,1089.5,996.6450000000101,908.9437500000138,986.3445463334276,1032.4279693962706,1064.4607724562843,1078.6008912121147
10/21/2009,1089,1098.5,1072.5,1078,995.7892857142958,909.68125,987.7993948043256,1034.0555419178322,1065.691611323895,1078.4807129696917
10/22/2009,1076.5,1092.25,1070.25,1090.75,994.8907142857245,910.60875,989.4335313947331,1036.0803439921954,1067.9696466580863,1080.9345703757533
10/23/2009,1090.5,1095.25,1071.5,1077,994.0835714285815,911.46,990.8234753408484,1037.5417602781883,1068.7905878709876,1080.1476563006026
10/26/2009,1076.5,1088.5,1061.25,1066.5,993.2350000000101,912.365,992.0246900179778,1038.5759831253959,1068.5823526099887,1077.4181250404822
10/27/2009,1066.25,1069.75,1057,1060.5,992.3900000000101,913.3275,993.1115997002322,1039.3589837280604,1067.8475932818078,1074.0345000323857
10/28/2009,1061,1063,1038,1038.5,991.5407142857244,914.1775,993.8320504986413,1039.3283057377726,1065.1796302561888,1066.9276000259085
10/29/2009,1038.75,1064,1037.25,1061.5,990.7421428571529,915.28625,994.9061449351708,1040.1201519614235,1064.845118414717,1065.8420800207268
10/30/2009,1061.25,1062.75,1029.5,1033,989.8150000000102,916.255,995.5108093012792,1039.8658608199441,1061.9501076497427,1059.2736640165815
11/2/2009,1031.25,1049.5,1026,1039,988.9042857142957,917.2075,996.2011139155446,1039.834937219232,1059.8637342270388,1055.2189312132653
11/3/2009,1039.25,1044,1026.5,1041.75,988.0150000000101,918.38625,996.9241121073613,1039.9033323185452,1058.2170311154898,1052.5251449706122
11/4/2009,1041.75,1058.5,1040.75,1047,987.1814285714386,919.4375,997.7189674707365,1040.156785,1057.1973010140816,1051.4201159764898
11/5/2009,1046.75,1064,1039,1063.25,986.3864285714385,920.6262500000138,998.7591425902486,1040.9815424237493,1057.7475463764379,1053.7860927811919
11/6/2009,1063.25,1069.5,1053.5,1066.25,985.6642857142957,921.8400000000138,999.830426,1041.8839873371867,1058.5204967058526,1056.2788742249536
11/9/2009,1065.75,1092,1065,1091.75,985.0171428571529,923.145,1001.289466897686,1043.6649163608586,1061.5413606416842,1063.373099379963
11/10/2009,1091.5,1094.5,1085,1092,984.3785714285814,924.4087500000138,1002.7293166294687,1045.3911693479708,1064.3103278560766,1069.0984795039703
11/11/2009,1091.75,1103.25,1091.25,1096.25,983.7321428571528,925.5325,1004.2137719210644,1047.2075561569718,1067.213934414615,1074.5287836031762
11/12/2009,1096,1101,1082.5,1087.25,983.1685714285815,926.755,1005.5318072873968,1048.637643,1069.0353949223775,1077.073026882541
11/13/2009,1087.5,1096,1082.75,1091.5,982.63,928.1,1006.8963817748984,1050.1684418857558,1071.077631747616,1079.9584215060327
11/16/2009,1092,1112.25,1091,1106.25,982.1307142857243,929.5250000000138,1008.473423334027,1052.1713546755502,1074.27512,1085.2167372048261
11/17/2009,1106.25,1109,1100,1107.5,981.62,930.905,1010.0452737572964,1054.147377722852,1077.2955634277819,1089.673389763861
11/18/2009,1107.5,1110.75,1100.75,1108.5,981.1792857142957,932.29875,1011.6080471897203,1056.0885428041788,1080.1323303888926,1093.4387118110888
11/19/2009,1108.5,1109.5,1086.5,1094.25,980.6914285714386,933.5675,1012.9198242184549,1057.4514519897439,1081.4157548989933,1093.600969448871
11/20/2009,1094,1095,1083.5,1090,980.1914285714386,934.67875,1014.1433190721302,1058.6139001329673,1082.1961408172667,1092.8807755590967
11/23/2009,1089.75,1111.5,1089,1103.75,979.7685714285813,935.8725000000142,1015.5656473408266,1060.225903699647,1084.1555825611515,1095.0546204472773
11/24/2009,1103.5,1107,1095,1103,979.2807142857241,937.2525000000142,1016.9534942084325,1061.7535499960882,1085.8687114192287,1096.643696357822
11/25/2009,1103.25,1111.25,1102.25,1109,978.8835714285813,938.6400000000141,1018.4145498559177,1063.4409232105136,1087.9715558356625,1099.1149570862576
11/27/2009,1108.75,1111.25,1067,1089.5,978.4121428571528,939.9100000000141,1019.5428903343952,1064.371604524424,1088.1105053051476,1097.191965669006
11/30/2009,1091.5,1098,1084.5,1094.75,977.9978571428671,941.2837500000142,1020.736653979881,1065.4565472199802,1088.7140957319523,1096.7035725352048
12/1/2009,1092.75,1111.75,1092.25,1108.5,977.6557142857242,942.8987500000142,1022.1297229643274,1066.993813390695,1090.5128143017748,1099.0628580281639
12/2/2009,1108.25,1115.5,1104.25,1108,977.3600000000098,944.5412500000141,1023.4927432347348,1068.4583200553132,1092.102558456159,1100.850286422531
12/3/2009,1107.75,1117,1097.5,1098,976.9514285714383,946.1337500000141,1024.6753981040247,1069.5133800533376,1092.6386895055991,1100.2802291380249
12/4/2009,1097.75,1119,1095.25,1108,976.5357142857242,947.8262500000142,1025.9980108325321,1070.8879021942898,1094.0351722778173,1101.8241833104198
12/7/2009,1108,1110.75,1098.75,1103.75,976.0878571428669,949.6200000000141,1027.2321693907459,1072.0615485444937,1094.9183384343794,1102.209346648336
12/8/2009,1104.75,1107.5,1087.75,1090,975.5978571428669,951.2262500000141,1028.2284841623214,1072.7022075250475,1094.4712167585267,1099.7674773186686
12/9/2009,1090,1097.5,1085,1095.5,975.0871428571527,952.8962500000141,1029.2962860010148,1073.5164143991528,1094.5647425077516,1098.913981854935
12/10/2009,1095,1106.25,1092.5,1102,974.5714285714383,954.6462500000142,1030.4503132073478,1074.5336853134688,1095.240675007047,1099.5311854839479
12/11/2009,1102.5,1110.5,1101.25,1108,974.155,956.5150000000143,1031.681260616755,1075.7289108379878,1096.400614,1101.2249483871583
12/14/2009,1107.5,1118,1104.5,1113.5,973.7542857142957,958.5550000000143,1032.9799707656955,1077.0778783080596,1097.955103311609,1103.6799587097266
12/15/2009,1108.25,1111,1100.25,1104,973.38,960.6275000000143,1034.1072728170336,1078.0393826542004,1098.504639,1103.7439669677813
12/16/2009,1103.75,1112,1103,1105.75,972.9342857142957,962.6137500000144,1035.244458962795,1079.0290475594074,1099.163308521991,1104.145173574225
12/17/2009,1105.25,1106.5,1090.75,1094.25,972.39,964.6550000000143,1036.1810548522744,1079.5726530037143,1098.716644110901,1102.166139
12/18/2009,1094.25,1102.75,1088.5,1097.75,971.9064285714384,966.7050000000143,1037.158339695889,1080.2218439678675,1098.6287673735462,1101.282911087504
12/21/2009,1098.75,1113.25,1096.5,1108.25,971.4721428571527,968.8662500000142,1038.2867787483353,1081.2228495404436,1099.503424885042,1102.6763288700033
12/22/2009,1107.75,1115.75,1107.25,1113.5,971.0857142857241,970.8537500000143,1039.4806394031236,1082.3756049139993,1100.7758408045836,1104.8410630960027
12/23/2009,1113.75,1120,1111.25,1115.5,970.6071428571527,972.8287500000145,1040.6872959205343,1083.5586190242136,1102.1144007314397,1106.9728504768023
12/24/2009,1115.25,1122.5,1114.75,1122,970.1335714285814,974.6812500000143,1041.9779737630656,1084.9315254876346,1103.922182483127,1109.978280381442
12/28/2009,1120.5,1126.25,1117.5,1123,969.7192857142956,976.5075000000143,1043.2640376715883,1086.2911138630764,1105.6565295301154,1112.5826243051536
12/29/2009,1122.75,1128.5,1120.5,1121.75,969.2321428571527,978.3300000000143,1044.509846597436,1087.5575026536808,1107.119572300105,1114.416099444123
12/30/2009,1121.25,1122.5,1113,1122,968.7092857142956,980.0637500000142,1045.7398490323974,1088.7875918446207,1108.4723384546407,1115.9328795552983
12/31/2009,1121.75,1125.25,1109.75,1110.75,968.1928571,981.6600000000143,1046.7717561906134,1089.5719635644557,1108.6793985951279,1114.8963036442387
1/4/2010,1113.75,1129.75,1113.25,1128.75,967.7478571428669,983.4037500000142,1048.0729981558418,1090.9711791514394,1110.5039987228436,1117.667042915391
1/5/2010,1128.5,1133,1125,1132.25,967.2864285714386,985.2450000000141,1049.409141042257,1092.4454227531737,1112.4809079298577,1120.5836343323128
1/6/2010,1132,1135.5,1127.25,1133,966.81,986.8237500000141,1050.7359800733323,1093.893800511989,1114.3462799362344,1123.0669074658504
1/7/2010,1133,1138.75,1127,1137.5,966.3971428571529,988.4937500000141,1052.1131867388349,1095.451164779418,1116.451163578395,1125.9535259726804
1/8/2010,1137.25,1141.75,1131,1141.5,966.0342857142955,990.1600000000141,1053.5320250445677,1097.0957660372958,1118.7283305258136,1129.0628207781442
1/11/2010,1141.75,1148,1137.75,1142.5,965.6592857142957,991.7362500000141,1054.9442151232254,1098.717345821678,1120.8893913871032,1131.7502566225153
1/12/2010,1141.25,1143,1127.75,1134,965.2550000000098,993.3262500000143,1056.1990688514281,1099.977440613761,1122.0812648973665,1132.2002052980122
1/13/2010,1134.25,1145.25,1129.25,1141.5,964.8242857142956,995.1125000000142,1057.5530518855323,1101.4603891632696,1123.8466044521513,1134.0601642384097
1/14/2010,1141.5,1147,1138.25,1145.25,964.4778571428669,996.8650000000141,1058.9450669349683,1103.024304,1125.7923676837738,1136.2981313907278
1/15/2010,1146.75,1147.25,1127.5,1132.25,964.0792857142956,998.4800000000142,1060.1086373010799,1104.0680786990097,1126.3794251670672,1135.4885051125823
1/19/2010,1131.75,1147,1126.25,1145.75,963.6900000000098,1000.0312500000142,1061.4680240105865,1105.5567187454735,1128.1403865155157,1137.5408040900659
1/20/2010,1145,1146.5,1125.25,1134,963.2214285714384,1001.4987500000143,1062.6193252167677,1106.5725502188495,1128.6730786504688,1136.8326432720528
1/21/2010,1134.5,1139.25,1110.25,1111,962.7314285714384,1002.9012500000142,1063.3872724355492,1106.730673425319,1127.0664351367898,1131.6661146176423
1/22/2010,1109.75,1115.75,1086.25,1091,962.2014285714383,1004.2862500000142,1063.825569698477,1106.168863660129,1123.7876683061725,1123.532891694114
1/25/2010,1094,1103,1089.75,1092.5,961.6792857142955,1005.6362500000142,1064.2807193858027,1105.6806899579817,1120.943334823793,1117.3263133552912
1/26/2010,1094,1100,1081,1087.25,961.2528571428669,1006.8100000000143,1064.6453111415838,1105.022451030911,1117.8803043852665,1111.311050684233
1/27/2010,1087.5,1096.25,1078.5,1094.5,960.8342857142956,1008.0125000000141,1065.1191950917173,1104.6466492083784,1115.7548221684242,1107.9488405473862
1/28/2010,1094.5,1103.5,1074.25,1079.25,960.2978571428671,1009.2075000000141,1065.343493582325,1103.739626022365,1112.4362019712946,1102.209072437909
1/29/2010,1081,1093.25,1066.5,1070.5,959.8521428571527,1010.3175000000142,1065.425342890542,1102.5524965215661,1108.6238199739041,1095.8672579503273
2/1/2010,1070,1086.5,1068,1086.25,959.4321428571527,1011.4412500000143,1065.7558930033906,1101.9702645029388,1106.5898363399128,1093.9438063602618
2/2/2010,1086,1101.5,1082,1097.25,958.9928571428669,1012.5937500000142,1066.2557994636543,1101.8016836278339,1105.7407603090116,1094.6050450882094
2/3/2010,1097,1100.25,1090.5,1096.5,958.5335714285812,1013.9112500000141,1066.7358661388344,1101.6123377839826,1104.9006911900105,1094.9840360705675
2/4/2010,1096.25,1098.25,1059.25,1061.75,958.1528571428671,1014.9812500000141,1066.6567254064719,1100.1886828631261,1100.9779010818277,1088.337228856454
2/5/2010,1061.75,1065,1040.75,1059.75,957.7057142857243,1016.0950000000141,1066.5470948444645,1098.7444441894431,1097.2299100743887,1082.6197830851631
2/8/2010,1062,1068.5,1053,1056,957.4,1017.1312500000141,1066.3796806405842,1097.217856896963,1093.4817364312626,1077.2958264681306
2/9/2010,1055.5,1077,1054,1066.25,957.0085714285814,1018.1300000000142,1066.3776222177178,1096.1118620077857,1091.0061240284206,1075.0866611745046
2/10/2010,1066.5,1072.5,1056.25,1063.25,956.4864285714385,1019.1625000000142,1066.3279774206112,1094.9382240789362,1088.4828400258368,1072.7193289396037
2/11/2010,1063.5,1078,1057.5,1076.5,956.0942857142957,1020.2862500000142,1066.4894380964745,1094.279716076117,1087.393490932579,1073.475463151683
2/12/2010,1076.25,1079.75,1060,1079,955.7857142857242,1021.3362500000143,1066.6880184441495,1093.7340119305413,1086.6304463023446,1074.5803705213464
2/16/2010,1077.5,1094,1073.5,1093.25,955.5007142857243,1022.4525000000143,1067.1096371990043,1093.716725790165,1087.2322239112223,1078.314296417077
2/17/2010,1093.25,1100,1092.5,1099.5,955.175,1023.5700000000144,1067.6237699418773,1093.923271297659,1088.3474762829294,1082.5514371336617
2/18/2010,1099.75,1106.75,1093,1105.5,954.8635714285814,1024.5837500000143,1068.2249799427998,1094.3367258941712,1089.906796620845,1087.1411497069294
2/19/2010,1105.5,1111,1092.5,1106.25,954.8278571428672,1025.5975000000144,1068.8285516897395,1094.7621999693793,1091.3925423825863,1090.9629197655436
2/22/2010,1106,1112.75,1103.5,1107.5,954.6521428571529,1026.5487500000145,1069.4423842026008,1095.2171213990443,1092.856856711442,1094.270335812435
2/23/2010,1107,1112.75,1090.25,1097.25,954.4485714285815,1027.5000000000143,1069.8837749295437,1095.2897242062213,1093.2562333740382,1094.8662686499479
2/24/2010,1096.75,1105.5,1092.5,1103.5,954.3885714285814,1028.3937500000145,1070.417365803678,1095.5829483417133,1094.1874848854893,1096.5930149199583
2/25/2010,1103,1103.5,1084.5,1102.25,954.3714285714385,1029.3600000000145,1070.922645711556,1095.8210573295091,1094.9204408049902,1097.7244119359666
2/26/2010,1102,1107.75,1096.25,1103.5,954.515,1030.3437500000146,1071.4397465732773,1096.0953052820266,1095.7004007318094,1098.8795295487732
3/1/2010,1105.5,1115.5,1104.25,1114.5,954.8257142857243,1031.4900000000146,1072.1232426594156,1096.7526158076685,1097.4094552107358,1102.0036236390185
3/2/2010,1114.25,1122.75,1112.75,1117.5,955.2157142857243,1032.6300000000144,1072.8435086489487,1097.4935938145375,1099.2358683733962,1105.1028989112149
3/3/2010,1117.5,1125,1115,1118.5,955.8042857142957,1033.8075000000144,1073.5682148608703,1098.2438226068755,1100.9871530667237,1107.782319128972
3/4/2010,1118.25,1123.5,1114,1122.25,956.4650000000099,1034.8837500000145,1074.3409416091104,1099.1011860852013,1102.9201391515671,1110.6758553031775
3/5/2010,1122,1138.75,1121.5,1136.5,956.8071428571528,1036.0337500000144,1075.3275933296006,1100.4368580107298,1105.9728537741519,1115.840684242542
3/8/2010,1136.25,1140.5,1135,1137,957.1921428571528,1037.2187500000143,1076.306520419607,1101.7426845103466,1108.7935034310472,1120.0725473940336
3/9/2010,1137.25,1145.25,1131.5,1140.5,957.87,1038.4775000000145,1077.3254645399309,1103.1268743492628,1111.675912210043,1124.158037915227
3/10/2010,1140,1148,1137.75,1145.75,958.4550000000099,1039.7812500000143,1078.4115682773922,1104.6491288367893,1114.7735565545845,1128.4764303321815
3/11/2010,1145.5,1151,1138.5,1150.5,959.0750000000099,1040.9900000000143,1079.555829098386,1106.286659949761,1118.0214150496222,1132.8811442657452
3/12/2010,1150.75,1159.5,1146.75,1151.25,959.5342857142957,1042.2837500000142,1080.6938318111102,1107.8924935229838,1121.0421954996566,1136.554915412596
3/15/2010,1151,1151,1141.25,1150.25,960.0800000000098,1043.5100000000143,1081.7978979728387,1109.4052616114486,1123.6974504542334,1139.2939323300768
3/16/2010,1145.75,1155.75,1144.5,1154.75,960.8,1044.6937500000142,1082.9558678462856,1111.024716553897,1126.5204095038484,1142.3851458640615
3/17/2010,1154.75,1165.5,1154,1161,961.5021428571529,1045.8037500000144,1084.1946635947572,1112.8095481055434,1129.6549177307713,1146.1081166912493
3/18/2010,1160.75,1164,1156.25,1161.25,962.3457142857243,1046.8975000000144,1085.4177641726183,1114.539564244631,1132.5271979370648,1149.1364933529994
3/19/2010,1161.25,1165,1150.25,1156.25,963.2642857142955,1048.0200000000143,1086.5420853762275,1116.0292226644656,1134.6838163064226,1150.5591946823995
3/22/2010,1150.75,1163.25,1146.75,1162,963.9021428571526,1049.1275000000142,1087.7398300527952,1117.6710361407347,1137.1671057331114,1152.8473557459197
3/23/2010,1161.75,1170.5,1159,1169.5,964.5950000000098,1050.2725000000144,1089.0376105281478,1119.5220705642798,1140.106459757374,1156.1778845967358
3/24/2010,1169.25,1170,1161,1164.5,965.1750000000098,1051.4012500000142,1090.2354262340502,1121.128425186984,1142.3240543248855,1157.8423076773886
3/25/2010,1164.25,1176.5,1160.25,1162.75,965.7335714285813,1052.5175000000143,1091.386451214462,1122.6149100017346,1144.1809584771686,1158.823846141911
3/26/2010,1162.25,1169.75,1156.5,1163.5,966.2878571,1053.6325000000143,1092.5311107189946,1124.075091787387,1145.937234979244,1159.7590769135288
3/29/2010,1164.75,1171,1164,1168.75,966.7607142857241,1054.7662500000142,1093.7409343583756,1125.6706242235518,1148.0111227084037,1161.557261530823
3/30/2010,1168.5,1173.75,1164.25,1169.5,967.3650000000098,1055.8900000000142,1094.943459,1127.2359590727108,1149.9646570076397,1163.1458092246585
3/31/2010,1169,1170.5,1161.25,1165.25,968.1100000000098,1057.0987500000142,1096.0594360477692,1128.5936033915425,1151.3542336433088,1163.5666473797269
4/1/2010,1167,1177.5,1165.75,1173.75,968.7885714285812,1058.4287500000144,1097.2926196025664,1130.2063318418445,1153.390212403008,1165.6033179037815
4/2/2010,1173.5,1178.75,1170.25,1173.7,969.5091428571527,1059.7710000000143,1098.5054351644305,1131.7596771332073,1155.2365567300074,1167.2226543230252
4/5/2010,1178.75,1183.75,1174.5,1183,970.3377142857241,1061.1197500000142,1099.846618733249,1133.5896886641642,1157.7605061181885,1170.378123
4/6/2010,1183,1188,1177.25,1185.75,971.2870000000098,1062.469750000014,1101.2101644676418,1135.4525569261584,1160.3050055619894,1173.452498766736
4/7/2010,1185.75,1186.25,1173.25,1179,972.0620000000098,1063.9222500000142,1102.4449237618062,1137.0078227502242,1162.0045505108994,1174.5619990133887
4/8/2010,1178.5,1185,1171,1183.75,972.9827143,1065.3897500000141,1103.7354805274917,1138.6771862234305,1163.9814095553631,1176.399599210711
4/9/2010,1183.5,1193,1183,1192.5,973.9584285714383,1066.8622500000142,1105.1444411540394,1140.5994295725936,1166.5740086866938,1179.6196793685688
4/12/2010,1194.75,1198.5,1190.75,1192.5,974.8898571428668,1068.242250000014,1106.5310373261975,1142.4530213735725,1168.9309169879034,1182.195743494855
4/13/2010,1192.25,1195.75,1185,1193,975.9770000000096,1069.637250000014,1107.903560543242,1144.2582706102305,1171.1190154435485,1184.356594795884
4/14/2010,1195.5,1207.25,1194.5,1206.5,977.2862857142954,1071.063500000014,1109.468583391762,1146.481189517008,1174.335468585044,1188.7852758367071
4/15/2010,1206.5,1210.5,1201,1208.5,978.4762857142954,1072.5285000000142,1111.0405106395117,1148.6961470342578,1177.4413350773127,1192.7282206693658
4/16/2010,1208,1208.5,1182.75,1190.25,979.4541428571526,1073.8835000000142,1112.2978041214242,1150.1802132116059,1178.6057591611934,1192.2325765354926
4/19/2010,1186,1196.5,1179.75,1195.5,980.4320000000098,1075.3947500000143,1113.6184738972745,1151.7987770254772,1180.1415992374486,1192.886061228394
4/20/2010,1195.75,1205.75,1194,1205.5,981.3441428571527,1076.9447500000142,1115.076911,1153.716677845996,1182.4469083976805,1195.4088489827152
4/21/2010,1205,1209.5,1195,1200.5,982.2162857142955,1078.5510000000143,1116.4328328700235,1155.3875107800675,1184.088098543346,1196.4270791861723
4/22/2010,1198.5,1207,1186.25,1201.75,983.3191428571527,1080.1910000000141,1117.7870736181183,1157.0433139664935,1185.6937259484964,1197.491663348938
4/23/2010,1201.25,1213.75,1197.5,1212.25,984.3570000000096,1081.8572500000141,1119.2864851479894,1159.0149813248331,1188.1079326804513,1200.4433306791502
4/26/2010,1211.25,1216.75,1207.5,1208.25,985.3277142857241,1083.5272500000142,1120.6986044313546,1160.7733748489463,1189.9390297095013,1202.0046645433201
4/27/2010,1207.75,1210,1177.5,1181,986.2805714285813,1084.9547500000142,1121.6557694403807,1161.4957543186267,1189.126390645001,1197.803731634656
4/28/2010,1181.5,1192,1176.75,1190,987.1877142857242,1086.397250000014,1122.7405984968825,1162.5137630929614,1189.2058096772737,1196.242985307725
4/29/2010,1190,1206.25,1188,1205.25,988.0462857142955,1087.7872500000142,1124.0502715366144,1164.0400572682129,1190.664372433885,1198.044388
4/30/2010,1205.5,1208,1182.75,1183.5,988.8862857142957,1089.0260000000142,1124.9939180201602,1164.7350552229195,1190.0130658489863,1195.135510596944
5/3/2010,1184.5,1202,1183.75,1198.5,989.7512857142957,1090.333500000014,1126.1606812261894,1165.9409461078153,1190.7846053172602,1195.808408477555
5/4/2010,1198.25,1199.75,1164.25,1172.5,990.6012857142956,1091.4510000000141,1126.8962259686307,1166.1751980325362,1189.1223684702366,1191.146726782044
5/5/2010,1171.75,1175,1154.75,1164,991.3955714285813,1092.5035000000141,1127.4851747627795,1166.097512388517,1186.8385167911242,1185.7173814256353
5/6/2010,1163.75,1168.75,1056,1122.5,992.1077142857241,1093.368500000014,1127.4060450046402,1164.5404583746415,1180.9895607192038,1173.0739051405083
5/7/2010,1123.75,1135.5,1090.75,1107,992.6627142857242,1094.058500000014,1127.082139528376,1162.4854420041186,1174.263237017458,1159.8591241124066
5/10/2010,1125.25,1162,1121.5,1156.5,993.3870000000098,1094.952250000014,1127.5490896945923,1162.2716762182572,1172.6483972885983,1159.1872992899252
5/11/2010,1156,1169,1140.5,1152.25,994.1291428571527,1095.8135000000138,1127.941167635948,1161.9137592104623,1170.7939975350894,1157.7998394319402
5/12/2010,1151.75,1171.25,1141,1169.75,994.9534285714383,1096.7822500000138,1128.604799895695,1162.1936249529458,1170.6990886682631,1160.1898715455523
5/13/2010,1169,1174.75,1153.75,1156.75,995.7691428571526,1097.691000000014,1129.0515491036997,1161.9992097760548,1169.430989698421,1159.501897236442
5/14/2010,1155.5,1159.5,1123.75,1135.25,996.5598571428668,1098.4560000000138,1129.1499372131648,1161.0438808554813,1166.3236269985646,1154.6515177891536
5/17/2010,1133.75,1140.25,1112.75,1134.5,997.3298571428668,1099.2060000000138,1129.2348588447019,1160.0958851106427,1163.430569998695,1150.621214231323
5/18/2010,1135.5,1147.5,1115.25,1118.75,998.0434285714382,1099.796000000014,1129.0684325138336,1158.6192463566913,1159.3686999988138,1144.2469713850583
5/19/2010,1118,1122.75,1098.75,1110,998.7277142857241,1100.3222500000138,1128.765758981868,1156.882844701095,1154.8806363625579,1137.3975771080466
